id	chrom	len	cumul
scaff_group_005	WSYH01002470.1	86140	209385922
scaff_group_005	WSYH01002471.1	86127	209472049
scaff_group_005	WSYH01000267.1	246216	209718265
scaff_group_005	WSYH01002472.1	86125	209804390
scaff_group_005	WSYH01002473.1	86102	209890492
scaff_group_005	WSYH01002474.1	86080	209976572
scaff_group_005	WSYH01002475.1	86078	210062650
scaff_group_005	WSYH01002476.1	86069	210148719
scaff_group_005	WSYH01002477.1	86049	210234768
scaff_group_005	WSYH01002478.1	86044	210320812
scaff_group_005	WSYH01002479.1	85952	210406764
scaff_group_005	WSYH01002480.1	85944	210492708
scaff_group_005	WSYH01002481.1	85943	210578651
scaff_group_005	WSYH01000268.1	246053	210824704
scaff_group_005	WSYH01002482.1	85936	210910640
scaff_group_005	WSYH01002483.1	85917	210996557
scaff_group_005	WSYH01002484.1	85902	211082459
scaff_group_005	WSYH01002485.1	85888	211168347
scaff_group_005	WSYH01002486.1	85886	211254233
scaff_group_005	WSYH01002487.1	85861	211340094
scaff_group_005	WSYH01002488.1	85861	211425955
scaff_group_005	WSYH01002489.1	85839	211511794
scaff_group_005	WSYH01002490.1	85825	211597619
scaff_group_005	WSYH01002491.1	85792	211683411
scaff_group_005	WSYH01000269.1	246025	211929436
scaff_group_005	WSYH01002492.1	85763	212015199
scaff_group_005	WSYH01002493.1	85754	212100953
scaff_group_005	WSYH01002494.1	85754	212186707
scaff_group_005	WSYH01002495.1	85744	212272451
scaff_group_005	WSYH01002496.1	85744	212358195
scaff_group_005	WSYH01002497.1	85697	212443892
scaff_group_005	WSYH01002498.1	85660	212529552
scaff_group_005	WSYH01002499.1	85655	212615207
scaff_group_005	WSYH01002500.1	85617	212700824
scaff_group_005	WSYH01002501.1	85610	212786434
scaff_group_005	WSYH01000270.1	244982	213031416
scaff_group_005	WSYH01002502.1	85603	213117019
scaff_group_005	WSYH01002503.1	85592	213202611
scaff_group_005	WSYH01002504.1	85580	213288191
scaff_group_005	WSYH01002505.1	85568	213373759
scaff_group_005	WSYH01002506.1	85528	213459287
scaff_group_005	WSYH01002507.1	85528	213544815
scaff_group_005	WSYH01002508.1	85426	213630241
scaff_group_005	WSYH01002509.1	85360	213715601
scaff_group_005	WSYH01002510.1	85342	213800943
scaff_group_005	WSYH01002511.1	85332	213886275
scaff_group_005	WSYH01000271.1	244887	214131162
scaff_group_005	WSYH01002512.1	85305	214216467
scaff_group_005	WSYH01002513.1	85288	214301755
scaff_group_005	WSYH01002514.1	85280	214387035
scaff_group_005	WSYH01002515.1	85259	214472294
scaff_group_005	WSYH01002516.1	85226	214557520
scaff_group_005	WSYH01002517.1	85178	214642698
scaff_group_005	WSYH01002518.1	85143	214727841
scaff_group_005	WSYH01002519.1	85134	214812975
scaff_group_005	WSYH01002520.1	85108	214898083
scaff_group_005	WSYH01002521.1	85098	214983181
scaff_group_005	WSYH01000047.1	391396	215374577
scaff_group_005	WSYH01000272.1	244459	215619036
scaff_group_005	WSYH01002522.1	85097	215704133
scaff_group_005	WSYH01002523.1	85027	215789160
scaff_group_005	WSYH01002524.1	85005	215874165
scaff_group_005	WSYH01002525.1	84996	215959161
scaff_group_005	WSYH01002526.1	84986	216044147
scaff_group_005	WSYH01002527.1	84959	216129106
scaff_group_005	WSYH01002528.1	84958	216214064
scaff_group_005	WSYH01002529.1	84953	216299017
scaff_group_005	WSYH01002530.1	84809	216383826
scaff_group_005	WSYH01002531.1	84802	216468628
scaff_group_005	WSYH01000273.1	244439	216713067
scaff_group_005	WSYH01002532.1	84800	216797867
scaff_group_005	WSYH01002533.1	84798	216882665
scaff_group_005	WSYH01002534.1	84792	216967457
scaff_group_005	WSYH01002535.1	84785	217052242
scaff_group_005	WSYH01002536.1	84767	217137009
scaff_group_005	WSYH01002537.1	84711	217221720
scaff_group_005	WSYH01002538.1	84706	217306426
scaff_group_005	WSYH01002539.1	84690	217391116
scaff_group_005	WSYH01002540.1	84666	217475782
scaff_group_005	WSYH01002541.1	84607	217560389
scaff_group_005	WSYH01000274.1	244240	217804629
scaff_group_005	WSYH01002542.1	84587	217889216
scaff_group_005	WSYH01002543.1	84570	217973786
scaff_group_005	WSYH01002544.1	84549	218058335
scaff_group_005	WSYH01002545.1	84527	218142862
scaff_group_005	WSYH01002546.1	84520	218227382
scaff_group_005	WSYH01002547.1	84519	218311901
scaff_group_005	WSYH01002548.1	84510	218396411
scaff_group_005	WSYH01002549.1	84500	218480911
scaff_group_005	WSYH01002550.1	84481	218565392
scaff_group_005	WSYH01002551.1	84402	218649794
scaff_group_005	WSYH01000275.1	244226	218894020
scaff_group_005	WSYH01002552.1	84393	218978413
scaff_group_005	WSYH01002553.1	84390	219062803
scaff_group_005	WSYH01002554.1	84364	219147167
scaff_group_005	WSYH01002555.1	84362	219231529
scaff_group_005	WSYH01002556.1	84361	219315890
scaff_group_005	WSYH01002557.1	84335	219400225
scaff_group_005	WSYH01002558.1	84335	219484560
scaff_group_005	WSYH01002559.1	84327	219568887
scaff_group_005	WSYH01002560.1	84320	219653207
scaff_group_005	WSYH01002561.1	84281	219737488
scaff_group_005	WSYH01000276.1	243870	219981358
scaff_group_005	WSYH01002562.1	84187	220065545
scaff_group_005	WSYH01002563.1	84125	220149670
scaff_group_005	WSYH01002564.1	84119	220233789
scaff_group_005	WSYH01002565.1	84105	220317894
scaff_group_005	WSYH01002566.1	84084	220401978
scaff_group_005	WSYH01002567.1	84002	220485980
scaff_group_005	WSYH01002568.1	83998	220569978
scaff_group_005	WSYH01002569.1	83979	220653957
scaff_group_005	WSYH01002570.1	83978	220737935
scaff_group_005	WSYH01002571.1	83953	220821888
scaff_group_005	WSYH01000277.1	243852	221065740
scaff_group_005	WSYH01002572.1	83931	221149671
scaff_group_005	WSYH01002573.1	83925	221233596
scaff_group_005	WSYH01002574.1	83887	221317483
scaff_group_005	WSYH01002575.1	83885	221401368
scaff_group_005	WSYH01002576.1	83868	221485236
scaff_group_005	WSYH01002577.1	83859	221569095
scaff_group_005	WSYH01002578.1	83843	221652938
scaff_group_005	WSYH01002579.1	83800	221736738
scaff_group_005	WSYH01002580.1	83798	221820536
scaff_group_005	WSYH01002581.1	83792	221904328
scaff_group_005	WSYH01000278.1	243544	222147872
scaff_group_005	WSYH01002582.1	83747	222231619
scaff_group_005	WSYH01002583.1	83711	222315330
scaff_group_005	WSYH01002584.1	83686	222399016
scaff_group_005	WSYH01002585.1	83684	222482700
scaff_group_005	WSYH01002586.1	83667	222566367
scaff_group_005	WSYH01002587.1	83665	222650032
scaff_group_005	WSYH01002588.1	83625	222733657
scaff_group_005	WSYH01002589.1	83617	222817274
scaff_group_005	WSYH01002590.1	83569	222900843
scaff_group_005	WSYH01002591.1	83567	222984410
scaff_group_005	WSYH01000279.1	241755	223226165
scaff_group_005	WSYH01002592.1	83534	223309699
scaff_group_005	WSYH01002593.1	83496	223393195
scaff_group_005	WSYH01002594.1	83494	223476689
scaff_group_005	WSYH01002595.1	83489	223560178
scaff_group_005	WSYH01002596.1	83466	223643644
scaff_group_005	WSYH01002597.1	83438	223727082
scaff_group_005	WSYH01002598.1	83416	223810498
scaff_group_005	WSYH01002599.1	83365	223893863
scaff_group_005	WSYH01002600.1	83338	223977201
scaff_group_005	WSYH01002601.1	83304	224060505
scaff_group_005	WSYH01000280.1	241471	224301976
scaff_group_005	WSYH01002602.1	83292	224385268
scaff_group_005	WSYH01002603.1	83281	224468549
scaff_group_005	WSYH01002604.1	83278	224551827
scaff_group_005	WSYH01002605.1	83256	224635083
scaff_group_005	WSYH01002606.1	83231	224718314
scaff_group_005	WSYH01002607.1	83179	224801493
scaff_group_005	WSYH01002608.1	83173	224884666
scaff_group_005	WSYH01002609.1	83118	224967784
scaff_group_005	WSYH01002610.1	83103	225050887
scaff_group_005	WSYH01002611.1	83079	225133966
scaff_group_005	WSYH01000281.1	241249	225375215
scaff_group_005	WSYH01002612.1	83069	225458284
scaff_group_005	WSYH01002613.1	82991	225541275
scaff_group_005	WSYH01002614.1	82970	225624245
scaff_group_005	WSYH01002615.1	82963	225707208
scaff_group_005	WSYH01002616.1	82948	225790156
scaff_group_005	WSYH01002617.1	82923	225873079
scaff_group_005	WSYH01002618.1	82896	225955975
scaff_group_005	WSYH01002619.1	82888	226038863
scaff_group_005	WSYH01002620.1	82879	226121742
scaff_group_005	WSYH01002621.1	82867	226204609
scaff_group_005	WSYH01000048.1	390391	226595000
scaff_group_005	WSYH01000282.1	240779	226835779
scaff_group_005	WSYH01002622.1	82800	226918579
scaff_group_005	WSYH01002623.1	82733	227001312
scaff_group_005	WSYH01002624.1	82731	227084043
scaff_group_005	WSYH01002625.1	82710	227166753
scaff_group_005	WSYH01002626.1	82677	227249430
scaff_group_005	WSYH01002627.1	82672	227332102
scaff_group_005	WSYH01002628.1	82619	227414721
scaff_group_005	WSYH01002629.1	82613	227497334
scaff_group_005	WSYH01002630.1	82612	227579946
scaff_group_005	WSYH01002631.1	82587	227662533
scaff_group_005	WSYH01000283.1	240629	227903162
scaff_group_005	WSYH01002632.1	82555	227985717
scaff_group_005	WSYH01002633.1	82538	228068255
scaff_group_005	WSYH01002634.1	82531	228150786
scaff_group_005	WSYH01002635.1	82473	228233259
scaff_group_005	WSYH01002636.1	82442	228315701
scaff_group_005	WSYH01002637.1	82427	228398128
scaff_group_005	WSYH01002638.1	82357	228480485
scaff_group_005	WSYH01002639.1	82345	228562830
scaff_group_005	WSYH01002640.1	82338	228645168
scaff_group_005	WSYH01002641.1	82334	228727502
scaff_group_005	WSYH01000284.1	240474	228967976
scaff_group_005	WSYH01002642.1	82320	229050296
scaff_group_005	WSYH01002643.1	82255	229132551
scaff_group_005	WSYH01002644.1	82218	229214769
scaff_group_005	WSYH01002645.1	82196	229296965
scaff_group_005	WSYH01002646.1	82170	229379135
scaff_group_005	WSYH01002647.1	82145	229461280
scaff_group_005	WSYH01002648.1	82122	229543402
scaff_group_005	WSYH01002649.1	82067	229625469
scaff_group_005	WSYH01002650.1	82060	229707529
scaff_group_005	WSYH01002651.1	82059	229789588
scaff_group_005	WSYH01000285.1	240422	230030010
scaff_group_005	WSYH01002652.1	82052	230112062
scaff_group_005	WSYH01002653.1	82027	230194089
scaff_group_005	WSYH01002654.1	82001	230276090
scaff_group_005	WSYH01002655.1	81988	230358078
scaff_group_005	WSYH01002656.1	81986	230440064
scaff_group_005	WSYH01002657.1	81980	230522044
scaff_group_005	WSYH01002658.1	81951	230603995
scaff_group_005	WSYH01002659.1	81949	230685944
scaff_group_005	WSYH01002660.1	81884	230767828
scaff_group_005	WSYH01002661.1	81862	230849690
scaff_group_005	WSYH01000286.1	240105	231089795
scaff_group_005	WSYH01002662.1	81826	231171621
scaff_group_005	WSYH01002663.1	81784	231253405
scaff_group_005	WSYH01002664.1	81783	231335188
scaff_group_005	WSYH01002665.1	81746	231416934
scaff_group_005	WSYH01002666.1	81728	231498662
scaff_group_005	WSYH01002667.1	81719	231580381
scaff_group_005	WSYH01002668.1	81693	231662074
scaff_group_005	WSYH01002669.1	81692	231743766
scaff_group_005	WSYH01002670.1	81676	231825442
scaff_group_005	WSYH01002671.1	81671	231907113
scaff_group_005	WSYH01000287.1	239667	232146780
scaff_group_005	WSYH01002672.1	81607	232228387
scaff_group_005	WSYH01002673.1	81587	232309974
scaff_group_005	WSYH01002674.1	81585	232391559
scaff_group_005	WSYH01002675.1	81537	232473096
scaff_group_005	WSYH01002676.1	81490	232554586
scaff_group_005	WSYH01002677.1	81471	232636057
scaff_group_005	WSYH01002678.1	81409	232717466
scaff_group_005	WSYH01002679.1	81384	232798850
scaff_group_005	WSYH01002680.1	81346	232880196
scaff_group_005	WSYH01002681.1	81319	232961515
scaff_group_005	WSYH01000288.1	239616	233201131
scaff_group_005	WSYH01002682.1	81302	233282433
scaff_group_005	WSYH01002683.1	81300	233363733
scaff_group_005	WSYH01002684.1	81255	233444988
scaff_group_005	WSYH01002685.1	81251	233526239
scaff_group_005	WSYH01002686.1	81250	233607489
scaff_group_005	WSYH01002687.1	81245	233688734
scaff_group_005	WSYH01002688.1	81236	233769970
scaff_group_005	WSYH01002689.1	81201	233851171
scaff_group_005	WSYH01002690.1	81189	233932360
scaff_group_005	WSYH01002691.1	81081	234013441
scaff_group_005	WSYH01000289.1	239297	234252738
scaff_group_005	WSYH01002692.1	81039	234333777
scaff_group_005	WSYH01002693.1	81009	234414786
scaff_group_005	WSYH01002694.1	81007	234495793
scaff_group_005	WSYH01002695.1	80975	234576768
scaff_group_005	WSYH01002696.1	80969	234657737
scaff_group_005	WSYH01002697.1	80917	234738654
scaff_group_005	WSYH01002698.1	80910	234819564
scaff_group_005	WSYH01002699.1	80906	234900470
scaff_group_005	WSYH01002700.1	80896	234981366
scaff_group_005	WSYH01002701.1	80848	235062214
scaff_group_005	WSYH01000290.1	239238	235301452
scaff_group_005	WSYH01002702.1	80799	235382251
scaff_group_005	WSYH01002703.1	80718	235462969
scaff_group_005	WSYH01002704.1	80699	235543668
scaff_group_005	WSYH01002705.1	80673	235624341
scaff_group_005	WSYH01002706.1	80657	235704998
scaff_group_005	WSYH01002707.1	80651	235785649
scaff_group_005	WSYH01002708.1	80631	235866280
scaff_group_005	WSYH01002709.1	80627	235946907
scaff_group_005	WSYH01002710.1	80609	236027516
scaff_group_005	WSYH01002711.1	80598	236108114
scaff_group_005	WSYH01000291.1	237982	236346096
scaff_group_005	WSYH01002712.1	80582	236426678
scaff_group_005	WSYH01002713.1	80558	236507236
scaff_group_005	WSYH01002714.1	80555	236587791
scaff_group_005	WSYH01002715.1	80552	236668343
scaff_group_005	WSYH01002716.1	80535	236748878
scaff_group_005	WSYH01002717.1	80506	236829384
scaff_group_005	WSYH01002718.1	80481	236909865
scaff_group_005	WSYH01002719.1	80468	236990333
scaff_group_005	WSYH01002720.1	80434	237070767
scaff_group_005	WSYH01002721.1	80411	237151178
scaff_group_005	WSYH01000049.1	390353	237541531
scaff_group_005	WSYH01000292.1	237744	237779275
scaff_group_005	WSYH01002722.1	80400	237859675
scaff_group_005	WSYH01002723.1	80378	237940053
scaff_group_005	WSYH01002724.1	80369	238020422
scaff_group_005	WSYH01002725.1	80340	238100762
scaff_group_005	WSYH01002726.1	80263	238181025
scaff_group_005	WSYH01002727.1	80232	238261257
scaff_group_005	WSYH01002728.1	80217	238341474
scaff_group_005	WSYH01002729.1	80164	238421638
scaff_group_005	WSYH01002730.1	80148	238501786
scaff_group_005	WSYH01002731.1	80138	238581924
scaff_group_005	WSYH01000293.1	237624	238819548
scaff_group_005	WSYH01002732.1	80114	238899662
scaff_group_005	WSYH01002733.1	80109	238979771
scaff_group_005	WSYH01002734.1	80102	239059873
scaff_group_005	WSYH01002735.1	80058	239139931
scaff_group_005	WSYH01002736.1	80010	239219941
scaff_group_005	WSYH01002737.1	80008	239299949
scaff_group_005	WSYH01002738.1	79982	239379931
scaff_group_005	WSYH01002739.1	79982	239459913
scaff_group_005	WSYH01002740.1	79972	239539885
scaff_group_005	WSYH01002741.1	79959	239619844
scaff_group_005	WSYH01000294.1	237381	239857225
scaff_group_005	WSYH01002742.1	79947	239937172
scaff_group_005	WSYH01002743.1	79946	240017118
scaff_group_005	WSYH01002744.1	79934	240097052
scaff_group_005	WSYH01002745.1	79914	240176966
scaff_group_005	WSYH01002746.1	79890	240256856
scaff_group_005	WSYH01002747.1	79878	240336734
scaff_group_005	WSYH01002748.1	79862	240416596
scaff_group_005	WSYH01002749.1	79857	240496453
scaff_group_005	WSYH01002750.1	79844	240576297
scaff_group_005	WSYH01002751.1	79823	240656120
scaff_group_005	WSYH01000295.1	237085	240893205
scaff_group_005	WSYH01002752.1	79822	240973027
scaff_group_005	WSYH01002753.1	79816	241052843
scaff_group_005	WSYH01002754.1	79794	241132637
scaff_group_005	WSYH01002755.1	79789	241212426
scaff_group_005	WSYH01002756.1	79784	241292210
scaff_group_005	WSYH01002757.1	79729	241371939
scaff_group_005	WSYH01002758.1	79686	241451625
scaff_group_005	WSYH01002759.1	79562	241531187
scaff_group_005	WSYH01002760.1	79548	241610735
scaff_group_005	WSYH01002761.1	79527	241690262
scaff_group_005	WSYH01000296.1	236794	241927056
scaff_group_005	WSYH01002762.1	79496	242006552
scaff_group_005	WSYH01002763.1	79478	242086030
scaff_group_005	WSYH01002764.1	79416	242165446
scaff_group_005	WSYH01002765.1	79392	242244838
scaff_group_005	WSYH01002766.1	79335	242324173
scaff_group_005	WSYH01002767.1	79307	242403480
scaff_group_005	WSYH01002768.1	79264	242482744
scaff_group_005	WSYH01002769.1	79251	242561995
scaff_group_005	WSYH01002770.1	79247	242641242
scaff_group_005	WSYH01002771.1	79240	242720482
scaff_group_005	WSYH01000297.1	236440	242956922
scaff_group_005	WSYH01002772.1	79237	243036159
scaff_group_005	WSYH01002773.1	79220	243115379
scaff_group_005	WSYH01002774.1	79215	243194594
scaff_group_005	WSYH01002775.1	79208	243273802
scaff_group_005	WSYH01002776.1	79208	243353010
scaff_group_005	WSYH01002777.1	79192	243432202
scaff_group_005	WSYH01002778.1	79147	243511349
scaff_group_005	WSYH01002779.1	79145	243590494
scaff_group_005	WSYH01002780.1	79112	243669606
scaff_group_005	WSYH01002781.1	79103	243748709
scaff_group_005	WSYH01000298.1	236358	243985067
scaff_group_005	WSYH01002782.1	79067	244064134
scaff_group_005	WSYH01002783.1	79054	244143188
scaff_group_005	WSYH01002784.1	79023	244222211
scaff_group_005	WSYH01002785.1	79003	244301214
scaff_group_005	WSYH01002786.1	78998	244380212
scaff_group_005	WSYH01002787.1	78954	244459166
scaff_group_005	WSYH01002788.1	78927	244538093
scaff_group_005	WSYH01002789.1	78911	244617004
scaff_group_005	WSYH01002790.1	78910	244695914
scaff_group_005	WSYH01002791.1	78855	244774769
scaff_group_005	WSYH01000299.1	236256	245011025
scaff_group_005	WSYH01002792.1	78842	245089867
scaff_group_005	WSYH01002793.1	78818	245168685
scaff_group_005	WSYH01002794.1	78766	245247451
scaff_group_005	WSYH01002795.1	78754	245326205
scaff_group_005	WSYH01002796.1	78746	245404951
scaff_group_005	WSYH01002797.1	78697	245483648
scaff_group_005	WSYH01002798.1	78666	245562314
scaff_group_005	WSYH01002799.1	78657	245640971
scaff_group_005	WSYH01002800.1	78636	245719607
scaff_group_005	WSYH01002801.1	78636	245798243
scaff_group_005	WSYH01000300.1	236234	246034477
scaff_group_005	WSYH01002802.1	78568	246113045
scaff_group_005	WSYH01002803.1	78529	246191574
scaff_group_005	WSYH01002804.1	78490	246270064
scaff_group_005	WSYH01002805.1	78472	246348536
scaff_group_005	WSYH01002806.1	78470	246427006
scaff_group_005	WSYH01002807.1	78467	246505473
scaff_group_005	WSYH01002808.1	78464	246583937
scaff_group_005	WSYH01002809.1	78453	246662390
scaff_group_005	WSYH01002810.1	78444	246740834
scaff_group_005	WSYH01002811.1	78429	246819263
scaff_group_005	WSYH01000301.1	235342	247054605
scaff_group_005	WSYH01002812.1	78393	247132998
scaff_group_005	WSYH01002813.1	78365	247211363
scaff_group_005	WSYH01002814.1	78364	247289727
scaff_group_005	WSYH01002815.1	78302	247368029
scaff_group_005	WSYH01002816.1	78246	247446275
scaff_group_005	WSYH01002817.1	78231	247524506
scaff_group_005	WSYH01002818.1	78213	247602719
scaff_group_005	WSYH01002819.1	78195	247680914
scaff_group_005	WSYH01002820.1	78166	247759080
scaff_group_005	WSYH01002821.1	78089	247837169
scaff_group_005	WSYH01000050.1	390256	248227425
scaff_group_005	WSYH01000302.1	235321	248462746
scaff_group_005	WSYH01002822.1	78062	248540808
scaff_group_005	WSYH01002823.1	78026	248618834
scaff_group_005	WSYH01002824.1	78004	248696838
scaff_group_005	WSYH01002825.1	77989	248774827
scaff_group_005	WSYH01002826.1	77986	248852813
