id	scatter_idx	chrom	start	end	scatter_length
scaff_group_003	scat_0010	WSYH01001981.1	1	99867	4982047
scaff_group_003	scat_0010	WSYH01000218.1	1	266128	4982047
scaff_group_003	scat_0010	WSYH01001982.1	1	99851	4982047
scaff_group_003	scat_0010	WSYH01001983.1	1	99847	4982047
scaff_group_003	scat_0010	WSYH01001984.1	1	99813	4982047
scaff_group_003	scat_0011	WSYH01001985.1	1	99798	598394
scaff_group_003	scat_0011	WSYH01001986.1	1	99797	598394
scaff_group_003	scat_0011	WSYH01001987.1	1	99778	598394
scaff_group_003	scat_0011	WSYH01001988.1	1	99763	598394
scaff_group_003	scat_0011	WSYH01001989.1	1	99646	598394
scaff_group_003	scat_0011	WSYH01001990.1	1	99612	598394
scaff_group_004	scat_0001	WSYH01001991.1	1	99585	4857047
scaff_group_004	scat_0001	WSYH01000219.1	1	266074	4857047
scaff_group_004	scat_0001	WSYH01001992.1	1	99509	4857047
scaff_group_004	scat_0001	WSYH01001993.1	1	99423	4857047
scaff_group_004	scat_0001	WSYH01001994.1	1	99398	4857047
scaff_group_004	scat_0001	WSYH01001995.1	1	99330	4857047
scaff_group_004	scat_0001	WSYH01001996.1	1	99317	4857047
scaff_group_004	scat_0001	WSYH01001997.1	1	99312	4857047
scaff_group_004	scat_0001	WSYH01001998.1	1	99286	4857047
scaff_group_004	scat_0001	WSYH01001999.1	1	99269	4857047
scaff_group_004	scat_0001	WSYH01002000.1	1	99234	4857047
scaff_group_004	scat_0001	WSYH01002001.1	1	99232	4857047
scaff_group_004	scat_0001	WSYH01000220.1	1	265622	4857047
scaff_group_004	scat_0001	WSYH01002002.1	1	99193	4857047
scaff_group_004	scat_0001	WSYH01002003.1	1	99175	4857047
scaff_group_004	scat_0001	WSYH01002004.1	1	99149	4857047
scaff_group_004	scat_0001	WSYH01002005.1	1	99124	4857047
scaff_group_004	scat_0001	WSYH01002006.1	1	99116	4857047
scaff_group_004	scat_0001	WSYH01002007.1	1	99111	4857047
scaff_group_004	scat_0001	WSYH01002008.1	1	99087	4857047
scaff_group_004	scat_0001	WSYH01002009.1	1	99055	4857047
scaff_group_004	scat_0001	WSYH01002010.1	1	99052	4857047
scaff_group_004	scat_0001	WSYH01002011.1	1	99034	4857047
scaff_group_004	scat_0001	WSYH01000221.1	1	265258	4857047
scaff_group_004	scat_0001	WSYH01002012.1	1	99025	4857047
scaff_group_004	scat_0001	WSYH01002013.1	1	99020	4857047
scaff_group_004	scat_0001	WSYH01002014.1	1	98999	4857047
scaff_group_004	scat_0001	WSYH01002015.1	1	98988	4857047
scaff_group_004	scat_0001	WSYH01002016.1	1	98955	4857047
scaff_group_004	scat_0001	WSYH01002017.1	1	98945	4857047
scaff_group_004	scat_0001	WSYH01002018.1	1	98934	4857047
scaff_group_004	scat_0001	WSYH01002019.1	1	98930	4857047
scaff_group_004	scat_0001	WSYH01002020.1	1	98906	4857047
scaff_group_004	scat_0001	WSYH01002021.1	1	98859	4857047
scaff_group_004	scat_0001	WSYH01000024.1	1	588511	4857047
scaff_group_004	scat_0001	WSYH01000042.1	1	398030	4857047
scaff_group_004	scat_0002	WSYH01000222.1	1	264781	4986264
scaff_group_004	scat_0002	WSYH01002022.1	1	98830	4986264
scaff_group_004	scat_0002	WSYH01002023.1	1	98830	4986264
scaff_group_004	scat_0002	WSYH01002024.1	1	98746	4986264
scaff_group_004	scat_0002	WSYH01002025.1	1	98703	4986264
scaff_group_004	scat_0002	WSYH01002026.1	1	98668	4986264
scaff_group_004	scat_0002	WSYH01002027.1	1	98624	4986264
scaff_group_004	scat_0002	WSYH01002028.1	1	98589	4986264
scaff_group_004	scat_0002	WSYH01002029.1	1	98542	4986264
scaff_group_004	scat_0002	WSYH01002030.1	1	98505	4986264
scaff_group_004	scat_0002	WSYH01002031.1	1	98481	4986264
scaff_group_004	scat_0002	WSYH01000223.1	1	264485	4986264
scaff_group_004	scat_0002	WSYH01002032.1	1	98479	4986264
scaff_group_004	scat_0002	WSYH01002033.1	1	98427	4986264
scaff_group_004	scat_0002	WSYH01002034.1	1	98421	4986264
scaff_group_004	scat_0002	WSYH01002035.1	1	98398	4986264
scaff_group_004	scat_0002	WSYH01002036.1	1	98373	4986264
scaff_group_004	scat_0002	WSYH01002037.1	1	98370	4986264
scaff_group_004	scat_0002	WSYH01002038.1	1	98362	4986264
scaff_group_004	scat_0002	WSYH01002039.1	1	98328	4986264
scaff_group_004	scat_0002	WSYH01002040.1	1	98314	4986264
scaff_group_004	scat_0002	WSYH01002041.1	1	98310	4986264
scaff_group_004	scat_0002	WSYH01000224.1	1	264120	4986264
scaff_group_004	scat_0002	WSYH01002042.1	1	98310	4986264
scaff_group_004	scat_0002	WSYH01002043.1	1	98279	4986264
scaff_group_004	scat_0002	WSYH01002044.1	1	98107	4986264
scaff_group_004	scat_0002	WSYH01002045.1	1	98101	4986264
scaff_group_004	scat_0002	WSYH01002046.1	1	98085	4986264
scaff_group_004	scat_0002	WSYH01002047.1	1	98067	4986264
scaff_group_004	scat_0002	WSYH01002048.1	1	98061	4986264
scaff_group_004	scat_0002	WSYH01002049.1	1	97985	4986264
scaff_group_004	scat_0002	WSYH01002050.1	1	97947	4986264
scaff_group_004	scat_0002	WSYH01002051.1	1	97945	4986264
scaff_group_004	scat_0002	WSYH01000225.1	1	264091	4986264
scaff_group_004	scat_0002	WSYH01002052.1	1	97903	4986264
scaff_group_004	scat_0002	WSYH01002053.1	1	97865	4986264
scaff_group_004	scat_0002	WSYH01002054.1	1	97821	4986264
scaff_group_004	scat_0002	WSYH01002055.1	1	97816	4986264
scaff_group_004	scat_0002	WSYH01002056.1	1	97804	4986264
scaff_group_004	scat_0002	WSYH01002057.1	1	97752	4986264
scaff_group_004	scat_0002	WSYH01002058.1	1	97678	4986264
scaff_group_004	scat_0002	WSYH01002059.1	1	97669	4986264
scaff_group_004	scat_0002	WSYH01002060.1	1	97663	4986264
scaff_group_004	scat_0002	WSYH01002061.1	1	97629	4986264
scaff_group_004	scat_0003	WSYH01000226.1	1	262445	4925131
scaff_group_004	scat_0003	WSYH01002062.1	1	97608	4925131
scaff_group_004	scat_0003	WSYH01002063.1	1	97592	4925131
scaff_group_004	scat_0003	WSYH01002064.1	1	97565	4925131
scaff_group_004	scat_0003	WSYH01002065.1	1	97520	4925131
scaff_group_004	scat_0003	WSYH01002066.1	1	97480	4925131
scaff_group_004	scat_0003	WSYH01002067.1	1	97421	4925131
scaff_group_004	scat_0003	WSYH01002068.1	1	97365	4925131
scaff_group_004	scat_0003	WSYH01002069.1	1	97329	4925131
scaff_group_004	scat_0003	WSYH01002070.1	1	97296	4925131
scaff_group_004	scat_0003	WSYH01002071.1	1	97280	4925131
scaff_group_004	scat_0003	WSYH01000227.1	1	262252	4925131
scaff_group_004	scat_0003	WSYH01002072.1	1	97273	4925131
scaff_group_004	scat_0003	WSYH01002073.1	1	97251	4925131
scaff_group_004	scat_0003	WSYH01002074.1	1	97251	4925131
scaff_group_004	scat_0003	WSYH01002075.1	1	97241	4925131
scaff_group_004	scat_0003	WSYH01002076.1	1	97067	4925131
scaff_group_004	scat_0003	WSYH01002077.1	1	97024	4925131
scaff_group_004	scat_0003	WSYH01002078.1	1	97014	4925131
scaff_group_004	scat_0003	WSYH01002079.1	1	96999	4925131
scaff_group_004	scat_0003	WSYH01002080.1	1	96977	4925131
scaff_group_004	scat_0003	WSYH01002081.1	1	96971	4925131
scaff_group_004	scat_0003	WSYH01000228.1	1	262186	4925131
scaff_group_004	scat_0003	WSYH01002082.1	1	96919	4925131
scaff_group_004	scat_0003	WSYH01002083.1	1	96910	4925131
scaff_group_004	scat_0003	WSYH01002084.1	1	96903	4925131
scaff_group_004	scat_0003	WSYH01002085.1	1	96864	4925131
scaff_group_004	scat_0003	WSYH01002086.1	1	96855	4925131
scaff_group_004	scat_0003	WSYH01002087.1	1	96808	4925131
scaff_group_004	scat_0003	WSYH01002088.1	1	96763	4925131
scaff_group_004	scat_0003	WSYH01002089.1	1	96680	4925131
scaff_group_004	scat_0003	WSYH01002090.1	1	96645	4925131
scaff_group_004	scat_0003	WSYH01002091.1	1	96470	4925131
scaff_group_004	scat_0003	WSYH01000229.1	1	261867	4925131
scaff_group_004	scat_0003	WSYH01002092.1	1	96417	4925131
scaff_group_004	scat_0003	WSYH01002093.1	1	96384	4925131
scaff_group_004	scat_0003	WSYH01002094.1	1	96343	4925131
scaff_group_004	scat_0003	WSYH01002095.1	1	96330	4925131
scaff_group_004	scat_0003	WSYH01002096.1	1	96316	4925131
scaff_group_004	scat_0003	WSYH01002097.1	1	96294	4925131
scaff_group_004	scat_0003	WSYH01002098.1	1	96271	4925131
scaff_group_004	scat_0003	WSYH01002099.1	1	96241	4925131
scaff_group_004	scat_0003	WSYH01002100.1	1	96234	4925131
scaff_group_004	scat_0003	WSYH01002101.1	1	96210	4925131
scaff_group_004	scat_0004	WSYH01000230.1	1	261709	4984084
scaff_group_004	scat_0004	WSYH01002102.1	1	96202	4984084
scaff_group_004	scat_0004	WSYH01002103.1	1	96185	4984084
scaff_group_004	scat_0004	WSYH01002104.1	1	96172	4984084
scaff_group_004	scat_0004	WSYH01002105.1	1	96120	4984084
scaff_group_004	scat_0004	WSYH01002106.1	1	96108	4984084
scaff_group_004	scat_0004	WSYH01002107.1	1	96087	4984084
scaff_group_004	scat_0004	WSYH01002108.1	1	96038	4984084
scaff_group_004	scat_0004	WSYH01002109.1	1	96018	4984084
scaff_group_004	scat_0004	WSYH01002110.1	1	96012	4984084
scaff_group_004	scat_0004	WSYH01002111.1	1	96007	4984084
scaff_group_004	scat_0004	WSYH01000231.1	1	261132	4984084
scaff_group_004	scat_0004	WSYH01002112.1	1	96006	4984084
scaff_group_004	scat_0004	WSYH01002113.1	1	95988	4984084
scaff_group_004	scat_0004	WSYH01002114.1	1	95979	4984084
scaff_group_004	scat_0004	WSYH01002115.1	1	95951	4984084
scaff_group_004	scat_0004	WSYH01002116.1	1	95887	4984084
scaff_group_004	scat_0004	WSYH01002117.1	1	95849	4984084
scaff_group_004	scat_0004	WSYH01002118.1	1	95844	4984084
scaff_group_004	scat_0004	WSYH01002119.1	1	95822	4984084
scaff_group_004	scat_0004	WSYH01002120.1	1	95748	4984084
scaff_group_004	scat_0004	WSYH01002121.1	1	95738	4984084
scaff_group_004	scat_0004	WSYH01000043.1	1	395799	4984084
scaff_group_004	scat_0004	WSYH01000232.1	1	261063	4984084
scaff_group_004	scat_0004	WSYH01002122.1	1	95731	4984084
scaff_group_004	scat_0004	WSYH01002123.1	1	95722	4984084
scaff_group_004	scat_0004	WSYH01002124.1	1	95716	4984084
scaff_group_004	scat_0004	WSYH01002125.1	1	95706	4984084
scaff_group_004	scat_0004	WSYH01002126.1	1	95686	4984084
scaff_group_004	scat_0004	WSYH01002127.1	1	95686	4984084
scaff_group_004	scat_0004	WSYH01002128.1	1	95662	4984084
scaff_group_004	scat_0004	WSYH01002129.1	1	95563	4984084
scaff_group_004	scat_0004	WSYH01002130.1	1	95522	4984084
scaff_group_004	scat_0004	WSYH01002131.1	1	95513	4984084
scaff_group_004	scat_0004	WSYH01000233.1	1	260431	4984084
scaff_group_004	scat_0004	WSYH01002132.1	1	95485	4984084
scaff_group_004	scat_0004	WSYH01002133.1	1	95472	4984084
scaff_group_004	scat_0004	WSYH01002134.1	1	95438	4984084
scaff_group_004	scat_0004	WSYH01002135.1	1	95378	4984084
scaff_group_004	scat_0004	WSYH01002136.1	1	95336	4984084
scaff_group_004	scat_0004	WSYH01002137.1	1	95289	4984084
scaff_group_004	scat_0004	WSYH01002138.1	1	95284	4984084
scaff_group_004	scat_0005	WSYH01002139.1	1	95264	4918982
scaff_group_004	scat_0005	WSYH01002140.1	1	95251	4918982
scaff_group_004	scat_0005	WSYH01002141.1	1	95212	4918982
scaff_group_004	scat_0005	WSYH01000234.1	1	260014	4918982
scaff_group_004	scat_0005	WSYH01002142.1	1	95212	4918982
scaff_group_004	scat_0005	WSYH01002143.1	1	95203	4918982
scaff_group_004	scat_0005	WSYH01002144.1	1	95164	4918982
scaff_group_004	scat_0005	WSYH01002145.1	1	95153	4918982
scaff_group_004	scat_0005	WSYH01002146.1	1	95147	4918982
scaff_group_004	scat_0005	WSYH01002147.1	1	95120	4918982
scaff_group_004	scat_0005	WSYH01002148.1	1	95096	4918982
scaff_group_004	scat_0005	WSYH01002149.1	1	95052	4918982
scaff_group_004	scat_0005	WSYH01002150.1	1	95020	4918982
scaff_group_004	scat_0005	WSYH01002151.1	1	95018	4918982
scaff_group_004	scat_0005	WSYH01000235.1	1	259177	4918982
scaff_group_004	scat_0005	WSYH01002152.1	1	94982	4918982
scaff_group_004	scat_0005	WSYH01002153.1	1	94820	4918982
scaff_group_004	scat_0005	WSYH01002154.1	1	94806	4918982
scaff_group_004	scat_0005	WSYH01002155.1	1	94723	4918982
scaff_group_004	scat_0005	WSYH01002156.1	1	94721	4918982
scaff_group_004	scat_0005	WSYH01002157.1	1	94682	4918982
scaff_group_004	scat_0005	WSYH01002158.1	1	94679	4918982
scaff_group_004	scat_0005	WSYH01002159.1	1	94672	4918982
scaff_group_004	scat_0005	WSYH01002160.1	1	94649	4918982
scaff_group_004	scat_0005	WSYH01002161.1	1	94630	4918982
scaff_group_004	scat_0005	WSYH01000236.1	1	259145	4918982
scaff_group_004	scat_0005	WSYH01002162.1	1	94628	4918982
scaff_group_004	scat_0005	WSYH01002163.1	1	94619	4918982
scaff_group_004	scat_0005	WSYH01002164.1	1	94563	4918982
scaff_group_004	scat_0005	WSYH01002165.1	1	94523	4918982
scaff_group_004	scat_0005	WSYH01002166.1	1	94507	4918982
scaff_group_004	scat_0005	WSYH01002167.1	1	94380	4918982
scaff_group_004	scat_0005	WSYH01002168.1	1	94336	4918982
scaff_group_004	scat_0005	WSYH01002169.1	1	94319	4918982
scaff_group_004	scat_0005	WSYH01002170.1	1	94315	4918982
scaff_group_004	scat_0005	WSYH01002171.1	1	94239	4918982
scaff_group_004	scat_0005	WSYH01000237.1	1	258939	4918982
scaff_group_004	scat_0005	WSYH01002172.1	1	94183	4918982
scaff_group_004	scat_0005	WSYH01002173.1	1	94157	4918982
scaff_group_004	scat_0005	WSYH01002174.1	1	94139	4918982
scaff_group_004	scat_0005	WSYH01002175.1	1	94121	4918982
scaff_group_004	scat_0005	WSYH01002176.1	1	94110	4918982
scaff_group_004	scat_0005	WSYH01002177.1	1	94107	4918982
scaff_group_004	scat_0005	WSYH01002178.1	1	94104	4918982
scaff_group_004	scat_0005	WSYH01002179.1	1	94081	4918982
scaff_group_004	scat_0006	WSYH01002180.1	1	94065	4958897
scaff_group_004	scat_0006	WSYH01002181.1	1	94047	4958897
scaff_group_004	scat_0006	WSYH01000238.1	1	258607	4958897
scaff_group_004	scat_0006	WSYH01002182.1	1	94040	4958897
scaff_group_004	scat_0006	WSYH01002183.1	1	94038	4958897
scaff_group_004	scat_0006	WSYH01002184.1	1	94026	4958897
scaff_group_004	scat_0006	WSYH01002185.1	1	93978	4958897
scaff_group_004	scat_0006	WSYH01002186.1	1	93919	4958897
scaff_group_004	scat_0006	WSYH01002187.1	1	93893	4958897
scaff_group_004	scat_0006	WSYH01002188.1	1	93891	4958897
scaff_group_004	scat_0006	WSYH01002189.1	1	93859	4958897
scaff_group_004	scat_0006	WSYH01002190.1	1	93782	4958897
scaff_group_004	scat_0006	WSYH01002191.1	1	93700	4958897
scaff_group_004	scat_0006	WSYH01000239.1	1	258354	4958897
scaff_group_004	scat_0006	WSYH01002192.1	1	93687	4958897
scaff_group_004	scat_0006	WSYH01002193.1	1	93670	4958897
scaff_group_004	scat_0006	WSYH01002194.1	1	93603	4958897
scaff_group_004	scat_0006	WSYH01002195.1	1	93602	4958897
scaff_group_004	scat_0006	WSYH01002196.1	1	93598	4958897
scaff_group_004	scat_0006	WSYH01002197.1	1	93566	4958897
scaff_group_004	scat_0006	WSYH01002198.1	1	93549	4958897
scaff_group_004	scat_0006	WSYH01002199.1	1	93527	4958897
scaff_group_004	scat_0006	WSYH01002200.1	1	93518	4958897
scaff_group_004	scat_0006	WSYH01002201.1	1	93494	4958897
scaff_group_004	scat_0006	WSYH01000240.1	1	257274	4958897
scaff_group_004	scat_0006	WSYH01002202.1	1	93477	4958897
scaff_group_004	scat_0006	WSYH01002203.1	1	93422	4958897
scaff_group_004	scat_0006	WSYH01002204.1	1	93405	4958897
scaff_group_004	scat_0006	WSYH01002205.1	1	93401	4958897
scaff_group_004	scat_0006	WSYH01002206.1	1	93397	4958897
scaff_group_004	scat_0006	WSYH01002207.1	1	93396	4958897
scaff_group_004	scat_0006	WSYH01002208.1	1	93384	4958897
scaff_group_004	scat_0006	WSYH01002209.1	1	93370	4958897
scaff_group_004	scat_0006	WSYH01002210.1	1	93312	4958897
scaff_group_004	scat_0006	WSYH01002211.1	1	93306	4958897
scaff_group_004	scat_0006	WSYH01000241.1	1	256202	4958897
scaff_group_004	scat_0006	WSYH01002212.1	1	93303	4958897
scaff_group_004	scat_0006	WSYH01002213.1	1	93270	4958897
scaff_group_004	scat_0006	WSYH01002214.1	1	93265	4958897
scaff_group_004	scat_0006	WSYH01002215.1	1	93262	4958897
scaff_group_004	scat_0006	WSYH01002216.1	1	93197	4958897
scaff_group_004	scat_0006	WSYH01002217.1	1	93114	4958897
scaff_group_004	scat_0006	WSYH01002218.1	1	93092	4958897
scaff_group_004	scat_0006	WSYH01002219.1	1	93035	4958897
scaff_group_004	scat_0006	WSYH01002220.1	1	93001	4958897
scaff_group_004	scat_0006	WSYH01002221.1	1	92999	4958897
scaff_group_004	scat_0007	WSYH01000044.1	1	395644	4931400
scaff_group_004	scat_0007	WSYH01000242.1	1	256117	4931400
scaff_group_004	scat_0007	WSYH01002222.1	1	92995	4931400
scaff_group_004	scat_0007	WSYH01002223.1	1	92888	4931400
scaff_group_004	scat_0007	WSYH01002224.1	1	92885	4931400
scaff_group_004	scat_0007	WSYH01002225.1	1	92884	4931400
scaff_group_004	scat_0007	WSYH01002226.1	1	92844	4931400
scaff_group_004	scat_0007	WSYH01002227.1	1	92805	4931400
scaff_group_004	scat_0007	WSYH01002228.1	1	92794	4931400
scaff_group_004	scat_0007	WSYH01002229.1	1	92780	4931400
scaff_group_004	scat_0007	WSYH01002230.1	1	92730	4931400
scaff_group_004	scat_0007	WSYH01002231.1	1	92718	4931400
scaff_group_004	scat_0007	WSYH01000243.1	1	256074	4931400
scaff_group_004	scat_0007	WSYH01002232.1	1	92712	4931400
scaff_group_004	scat_0007	WSYH01002233.1	1	92699	4931400
scaff_group_004	scat_0007	WSYH01002234.1	1	92651	4931400
scaff_group_004	scat_0007	WSYH01002235.1	1	92590	4931400
scaff_group_004	scat_0007	WSYH01002236.1	1	92538	4931400
scaff_group_004	scat_0007	WSYH01002237.1	1	92515	4931400
scaff_group_004	scat_0007	WSYH01002238.1	1	92504	4931400
scaff_group_004	scat_0007	WSYH01002239.1	1	92476	4931400
scaff_group_004	scat_0007	WSYH01002240.1	1	92473	4931400
scaff_group_004	scat_0007	WSYH01002241.1	1	92451	4931400
scaff_group_004	scat_0007	WSYH01000244.1	1	255794	4931400
scaff_group_004	scat_0007	WSYH01002242.1	1	92420	4931400
scaff_group_004	scat_0007	WSYH01002243.1	1	92394	4931400
scaff_group_004	scat_0007	WSYH01002244.1	1	92339	4931400
scaff_group_004	scat_0007	WSYH01002245.1	1	92330	4931400
scaff_group_004	scat_0007	WSYH01002246.1	1	92301	4931400
scaff_group_004	scat_0007	WSYH01002247.1	1	92218	4931400
scaff_group_004	scat_0007	WSYH01002248.1	1	92215	4931400
scaff_group_004	scat_0007	WSYH01002249.1	1	92209	4931400
scaff_group_004	scat_0007	WSYH01002250.1	1	92145	4931400
scaff_group_004	scat_0007	WSYH01002251.1	1	92145	4931400
scaff_group_004	scat_0007	WSYH01000245.1	1	255062	4931400
scaff_group_004	scat_0007	WSYH01002252.1	1	92133	4931400
scaff_group_004	scat_0007	WSYH01002253.1	1	92087	4931400
scaff_group_004	scat_0007	WSYH01002254.1	1	92059	4931400
scaff_group_004	scat_0007	WSYH01002255.1	1	92024	4931400
scaff_group_004	scat_0007	WSYH01002256.1	1	92003	4931400
scaff_group_004	scat_0007	WSYH01002257.1	1	91980	4931400
scaff_group_004	scat_0007	WSYH01002258.1	1	91935	4931400
scaff_group_004	scat_0007	WSYH01002259.1	1	91840	4931400
scaff_group_004	scat_0008	WSYH01002260.1	1	91801	4843997
scaff_group_004	scat_0008	WSYH01002261.1	1	91714	4843997
scaff_group_004	scat_0008	WSYH01000246.1	1	254446	4843997
scaff_group_004	scat_0008	WSYH01002262.1	1	91678	4843997
scaff_group_004	scat_0008	WSYH01002263.1	1	91656	4843997
scaff_group_004	scat_0008	WSYH01002264.1	1	91649	4843997
scaff_group_004	scat_0008	WSYH01002265.1	1	91592	4843997
scaff_group_004	scat_0008	WSYH01002266.1	1	91583	4843997
scaff_group_004	scat_0008	WSYH01002267.1	1	91541	4843997
scaff_group_004	scat_0008	WSYH01002268.1	1	91507	4843997
scaff_group_004	scat_0008	WSYH01002269.1	1	91485	4843997
scaff_group_004	scat_0008	WSYH01002270.1	1	91468	4843997
scaff_group_004	scat_0008	WSYH01002271.1	1	91398	4843997
scaff_group_004	scat_0008	WSYH01000247.1	1	254270	4843997
scaff_group_004	scat_0008	WSYH01002272.1	1	91390	4843997
scaff_group_004	scat_0008	WSYH01002273.1	1	91375	4843997
scaff_group_004	scat_0008	WSYH01002274.1	1	91349	4843997
scaff_group_004	scat_0008	WSYH01002275.1	1	91348	4843997
scaff_group_004	scat_0008	WSYH01002276.1	1	91310	4843997
scaff_group_004	scat_0008	WSYH01002277.1	1	91257	4843997
scaff_group_004	scat_0008	WSYH01002278.1	1	91215	4843997
scaff_group_004	scat_0008	WSYH01002279.1	1	91151	4843997
scaff_group_004	scat_0008	WSYH01002280.1	1	91111	4843997
scaff_group_004	scat_0008	WSYH01002281.1	1	91107	4843997
scaff_group_004	scat_0008	WSYH01000248.1	1	254072	4843997
scaff_group_004	scat_0008	WSYH01002282.1	1	91090	4843997
scaff_group_004	scat_0008	WSYH01002283.1	1	91048	4843997
scaff_group_004	scat_0008	WSYH01002284.1	1	90935	4843997
scaff_group_004	scat_0008	WSYH01002285.1	1	90896	4843997
scaff_group_004	scat_0008	WSYH01002286.1	1	90870	4843997
scaff_group_004	scat_0008	WSYH01002287.1	1	90868	4843997
scaff_group_004	scat_0008	WSYH01002288.1	1	90850	4843997
scaff_group_004	scat_0008	WSYH01002289.1	1	90841	4843997
scaff_group_004	scat_0008	WSYH01002290.1	1	90824	4843997
scaff_group_004	scat_0008	WSYH01002291.1	1	90806	4843997
scaff_group_004	scat_0008	WSYH01000249.1	1	253724	4843997
scaff_group_004	scat_0008	WSYH01002292.1	1	90781	4843997
scaff_group_004	scat_0008	WSYH01002293.1	1	90765	4843997
scaff_group_004	scat_0008	WSYH01002294.1	1	90741	4843997
scaff_group_004	scat_0008	WSYH01002295.1	1	90710	4843997
scaff_group_004	scat_0008	WSYH01002296.1	1	90674	4843997
scaff_group_004	scat_0008	WSYH01002297.1	1	90647	4843997
scaff_group_004	scat_0008	WSYH01002298.1	1	90625	4843997
scaff_group_004	scat_0008	WSYH01002299.1	1	90625	4843997
scaff_group_004	scat_0008	WSYH01002300.1	1	90606	4843997
scaff_group_004	scat_0008	WSYH01002301.1	1	90598	4843997
scaff_group_004	scat_0009	WSYH01000250.1	1	253528	4927344
scaff_group_004	scat_0009	WSYH01002302.1	1	90579	4927344
